 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
 trc_trp                        0.066             0.359        0.032         0.186        0.488        720
 p2z_exp                        0.063             0.344        0.056         0.326        0.890        720
 day                            0.058             0.316        0.000         0.000        0.000        720
 wzv                            0.051             0.279        0.040         0.233        0.783       1440
 dyn_vor                        0.045             0.248        0.044         0.256        0.970        720
 dyn_hpg                        0.045             0.245        0.032         0.186        0.716        720
 dyn_zad                        0.044             0.243        0.048         0.279        1.080        720
 p2z_sms                        0.043             0.235        0.020         0.116        0.465        720
 dyn_keg                        0.027             0.150        0.036         0.209        1.311        720
 dyn_adv                        0.017             0.093        0.020         0.116        1.176        720
 p2z_sed                        0.017             0.092        0.044         0.256        2.616        720
 tra_sbc                        0.006             0.033        0.008         0.047        1.316        720
 trc_sms                        0.004             0.024        0.008         0.047        1.849        720
 dom_hgr                        0.000             0.000        0.000         0.000        0.000          1
 ssh_swp                       -0.000            -0.002        0.008         0.047      -28.704        720
 dia_ar5                       -0.001            -0.007        0.008         0.047       -6.078        720
 
 Timing started on 19/04/2019 at 03:57:21 MET -06:00 from GMT
 Timing   ended on 19/04/2019 at 03:57:40 MET -06:00 from GMT
